 0.09%  ,python3.10d  ,[.] cfunction_vectorcall_O.lto_priv.0
 0.09%  ,python3.10d  ,[.] convertitem
 0.09%  ,python3.10d  ,[.] do_call_core.lto_priv.0
 0.09%  ,python3.10d  ,[.] float_div.lto_priv.0
 0.09%  ,python3.10d  ,[.] gc_collect_main
 0.09%  ,python3.10d  ,[.] get_small_int.lto_priv.0
 0.09%  ,python3.10d  ,[.] get_tuple_state
 0.09%  ,python3.10d  ,[.] initialize_token
 0.09%  ,python3.10d  ,[.] kwargs_rule.lto_priv.0
 0.09%  ,python3.10d  ,[.] list_iter.lto_priv.0
 0.09%  ,python3.10d  ,[.] list_resize
 0.09%  ,python3.10d  ,[.] long_richcompare.lto_priv.0
 0.09%  ,python3.10d  ,[.] min_max
 0.09%  ,python3.10d  ,[.] object_new.lto_priv.0
 0.09%  ,python3.10d  ,[.] r_object
 0.09%  ,python3.10d  ,[.] set_traverse.lto_priv.0
 0.09%  ,python3.10d  ,[.] tok_backup
 0.09%  ,python3.10d  ,[.] tuple_alloc
 0.09%  ,python3.10d  ,[.] tuple_iter.lto_priv.0
 0.09%  ,python3.10d  ,[.] tupleitem.lto_priv.0
 0.09%  ,python3.10d  ,[.] tupleiter_next.lto_priv.0
 0.09%  ,python3.10d  ,[.] type_cache_clear
 0.09%  ,python3.10d  ,[.] type_traverse.lto_priv.0
 0.09%  ,python3.10d  ,[.] unicode_hash.lto_priv.0
 0.09%  ,python3.10d  ,[.] validate_list
 0.09%  ,python3.10d  ,[.] vgetargskeywords
 0.09%  ,python3.10d  ,[.] 0x0000000000022670
 0.09%  ,[unknown]    ,[k] 0xffffffff93f6f210
 0.09%  ,[unknown]    ,[k] 0xffffffff93fa3ee4
 0.09%  ,[unknown]    ,[k] 0xffffffff94082e88
 0.09%  ,[unknown]    ,[k] 0xffffffff940dd637
 0.09%  ,[unknown]    ,[k] 0xffffffff9419e406
 0.09%  ,[unknown]    ,[k] 0xffffffff943869b7
